tsrna_id_id,tsrna_type_id,tsrna_type_1_id,tsrna_type_2_id,Isotype_Anticodon_id,Seq_Length_id,disease_id,organ_id,icd_id,icd_1_id,icd_2_id,tsrna_pca_0,tsrna_pca_1,tsrna_pca_2,tsrna_pca_3,tsrna_pca_4,tsrna_pca_5,tsrna_pca_6,tsrna_pca_7,tsrna_pca_8,tsrna_pca_9,tsrna_pca_10,tsrna_pca_11,tsrna_pca_12,tsrna_pca_13,tsrna_pca_14,tsrna_pca_15,tsrna_pca_16,tsrna_pca_17,tsrna_pca_18,tsrna_pca_19,tsrna_pca_20,tsrna_pca_21,tsrna_pca_22,tsrna_pca_23,tsrna_pca_24,tsrna_pca_25,tsrna_pca_26,tsrna_pca_27,tsrna_pca_28,tsrna_pca_29,tsrna_pca_30,tsrna_pca_31,motif_pca_0,motif_pca_1,motif_pca_2,motif_pca_3,motif_pca_4,motif_pca_5,motif_pca_6,motif_pca_7,motif_pca_8,motif_pca_9,motif_pca_10,motif_pca_11,motif_pca_12,motif_pca_13,motif_pca_14,motif_pca_15,motif_pca_16,motif_pca_17,motif_pca_18,motif_pca_19,motif_pca_20,motif_pca_21,motif_pca_22,motif_pca_23,motif_pca_24,motif_pca_25,motif_pca_26,motif_pca_27,motif_pca_28,motif_pca_29,motif_pca_30,motif_pca_31,disease_pca_0,disease_pca_1,disease_pca_2,disease_pca_3,disease_pca_4,disease_pca_5,disease_pca_6,disease_pca_7,disease_pca_8,disease_pca_9,disease_pca_10,disease_pca_11,disease_pca_12,disease_pca_13,disease_pca_14,disease_pca_15,disease_pca_16,disease_pca_17,disease_pca_18,disease_pca_19,disease_pca_20,disease_pca_21,disease_pca_22,disease_pca_23,disease_pca_24,disease_pca_25,disease_pca_26,disease_pca_27,disease_pca_28,disease_pca_29,disease_pca_30,disease_pca_31,label
176,3,0,23,8,5,33,16,5,6,34,-0.26215097319036273,-0.713840475391137,0.4962815332316804,0.08679355949928262,0.05566352556741185,0.018312684225271124,0.0316551638503047,-0.011037463070320382,-0.013244646838857238,-0.008541405349080062,-0.015717588506002182,0.021668211919778135,3.2615553418165337e-18,-1.8239745238574105e-17,-0.004477057477306617,-0.0029571065907654233,-0.026705521037797463,0.0024386844328769357,0.004223943367779341,0.0002728207396600521,-0.00732239109318857,-2.1019939847681077e-16,0.0022042904558518973,0.001200154277384986,-0.014876941036498796,-0.02055598108539257,-0.04365237624450114,0.016961151653836697,0.000725488548314924,-0.011594348853773901,-0.04531844271602762,0.0015172045001380196,8.379249152312696e-07,5.675964985130122e-06,1.7034757604506012e-07,0.43803900480270386,0.00015856967365834862,0.0005627955542877316,-1.2560052482513129e-06,1.0570420272415504e-05,-0.0038749268278479576,2.9774489402770996,0.0015664431266486645,-0.2966860234737396,0.0006646443507634103,9.914405382005498e-06,-6.117795237514656e-06,0.00021458532137330621,-4.413704664329998e-05,-0.0006450539221987128,7.2131515480577946e-06,-1.192168019770179e-05,5.451728343963623,4.473454100661911e-05,-4.149660890107043e-05,-7.518231086578453e-07,0.0002254368446301669,0.0003767837188206613,-0.00011605366307776421,0.00014449012815020978,0.0008988736663013697,0.013517990708351135,0.008402234874665737,-2.5112669467926025,-0.16744127786143068,0.05836336883115269,-0.12297671525973672,-0.07642433721188378,-0.14218956457792023,0.34915353823916506,0.05401371271781776,-0.038042660636253896,-0.1867948669013026,0.2897105866252287,0.0004519614961001662,-0.0021887359845294187,2.889447405459852e-16,8.498374721940732e-17,-0.003460658038338167,-0.03157409036020747,0.010080449740767175,0.12882198886087767,-0.016029335786618467,-0.011492581001649968,-0.008564322504195986,-1.6653345369377348e-16,-0.0013480159819911246,-0.005803576695968875,-0.03653555644621704,-0.0015873839202266698,0.00027922443758896854,0.025675815952394564,-0.06142903941845817,-0.01267861549852302,-0.0059506158435874736,0.010064852206430061,0
188,5,0,24,17,8,56,11,6,7,36,-0.055144548334846465,-0.033603771897334885,-0.15867861255796023,-0.05668589730206221,-0.10964306719777542,-0.04235438546413006,-0.07859504703854746,-0.07172280824660604,0.0027257278124997054,-0.01220733779582643,-0.013585599258894876,-0.007847260740232792,-7.399118968428213e-16,9.166115804011382e-16,0.018245619802415756,0.01754856599811505,0.011287983705541073,0.008835202399726348,0.056580362055751496,-0.11879813867092358,-0.0285415167006237,-1.240846668223926e-15,0.0065901179650273735,0.0031002129040212465,-0.13335063309770132,0.23206075701940043,0.08711233502313971,0.18098874912739488,0.4063105092852539,1.0279903950878988,-0.38637013434013256,-0.3626200119793137,2.6433355060362373e-07,5.622691787721124e-07,-1.1265729682463643e-08,0.0006507854559458792,4.7377387090818956e-05,0.00010763957106973976,-3.4686772210079653e-07,2.281747555343827e-07,-0.00010619010572554544,0.005776791833341122,-6.335462239803746e-05,0.0525846853852272,-0.000248707365244627,-5.3661910897062626e-06,-8.182879355445039e-06,-0.0005379862268455327,8.432612617070845e-07,-0.004490715451538563,-3.8756084563829063e-07,2.275898623338435e-06,-0.00022007658844813704,6.1100231505406555e-06,8.041482215048745e-05,8.197862371162046e-06,0.0002085370069835335,-4.457314207684249e-05,1.8527833162806928e-05,-6.715547351632267e-05,-1.7728119928506203e-05,-0.00018101799651049078,-0.00014381676737684757,-0.001080155954696238,0.030445653888647495,-0.1396341469433924,-0.10412869641994146,0.19323196482563243,-0.09152542959664792,-0.09085849793606665,-0.09192833607801175,-0.03186771084963423,-0.05576617151089445,-0.08207153410030937,-0.079193311392071,-0.1113633052631412,5.642920815368652e-15,1.159178312072716e-14,0.08508815113449433,-0.06926695216569387,0.2820001460792945,-0.03779782167829509,0.017883973473559966,-0.1983173942198673,0.755565645055915,3.0253577421035516e-15,-0.020866935739979667,-0.007106449553569432,0.16139417570492987,0.4138104529501168,-0.020729662025672127,0.03849260074539361,0.010863835579646005,-0.00539674789444562,0.03619466241488848,-0.009975684655626304,0
105,1,1,2,15,19,22,5,3,1,2,-0.07849144915881127,-0.004333484367076756,-0.1601324626614924,-0.07492021743058977,-0.16942255248101085,0.16421504864290393,0.010236269822870006,-0.04561811462805362,-0.2508371211384392,0.3370059013866154,-0.003322391403573182,0.0034776305541835795,-3.545328403945115e-15,-2.0016338407443615e-14,-0.05178051052948408,0.0747997975978732,0.042606322063642635,0.8450047150446934,-0.04594320777831786,0.04073772982661199,0.005064103273792996,-8.880903689378352e-16,0.0052203245975341855,0.012941731012964633,0.004891847532893109,0.017781725870182855,0.011124180411163241,0.039827239560975586,-0.014540949129933015,-0.0062248454905039175,0.0009267012641047452,-0.0006484260016221297,10.150543212890625,-0.001377846347168088,-0.10729625821113586,-3.031499772987445e-06,-0.00445339921861887,-0.012594836764037609,1.0414553798909765e-05,0.0023306903894990683,0.016105186194181442,0.0006265577394515276,-1.01171875,0.0037343050353229046,1.29679536819458,-0.0045211175456643105,0.00022388974321074784,-0.0005926815792918205,-0.001132563571445644,0.0002292271819896996,-0.0019144623074680567,3.427820047363639e-05,-6.2443723436445e-05,1.1522750854492188,-0.1462748497724533,1.739051003823988e-05,-0.00013377974391914904,0.03257551044225693,-0.01331980898976326,-2.278890371322632,0.12433552742004395,-0.011269960552453995,-0.003568567568436265,-0.005937361158430576,-0.19505599430834036,0.06981609253554302,-0.1490838032172294,-0.1042988488984144,-0.20819840065835224,0.6591049210015788,0.11015192771263498,-0.09347366978490755,-0.6037744350251631,0.950996787423066,0.002262956005510217,-0.011993137303034281,-8.294413728614163e-15,-1.947827486268816e-14,-0.023699660131309468,-0.25249439137307766,0.09776402521120746,1.875017154460101,-0.4937701617722296,0.2607924250124548,0.05279613268337388,-7.771561172376096e-16,0.00528977705865601,0.02220174502263617,0.09471551373351209,0.0033203496183985626,-0.0004120312588239311,-0.035081846523702866,0.07790433251179947,0.01501414007594687,0.006670104506616952,-0.010745240114276954,1
146,0,1,11,7,26,28,14,3,5,33,-0.4393540893239586,0.6755472894751562,0.4019945501812715,0.008020188259380976,0.07394869384110643,-0.044176373309050755,0.01811672668581199,-0.034385772118277584,0.016360806974889588,-0.03676528454512058,0.010957395161531035,-0.04087120703243543,-2.515888153665041e-16,-2.2237880419846862e-15,0.007078206411777127,0.00133612364152643,-0.0007239956306968671,-0.011747011631980758,-0.02589249114764385,-0.02416436515286729,-0.0032428201780902747,1.2729233357702724e-15,-0.012918533286339812,-0.03199259733584951,-0.03716771911675388,0.007305643127903631,0.003486142763398128,0.007221079876954466,0.0032681851345787685,0.004298404957456773,-1.9769931783381172e-05,0.0015784325937992297,0.40108174085617065,0.001788581837899983,-0.006954034324735403,0.0012464384781196713,0.027811221778392792,-0.017885476350784302,-8.192601853806991e-06,0.010362724773585796,-0.0019883671775460243,0.014554288238286972,-0.4071245491504669,0.1405421495437622,1.1984028816223145,0.0033832788467407227,-0.015300867147743702,6.399548053741455,-0.06224682182073593,0.007668057456612587,-0.005437375511974096,-0.00020585799938999116,0.000671662506647408,-0.14729884266853333,-0.6297398209571838,-0.00034958033938892186,0.002891928656026721,-0.005879409611225128,0.00454860320314765,0.06300795078277588,0.01797325909137726,0.03770606964826584,0.019405582919716835,0.0006200269563123584,-0.14828420823134097,-0.13195379591539755,-0.08341798965031967,-0.04474165850662391,-0.09562132241697001,-0.06826733020534043,-0.062374884986910656,-0.0636779487505041,0.0027044644717505715,-0.023026850933922736,-0.018121920408327767,0.010339152071100963,-4.58586591329366e-16,1.0569159379936189e-16,0.031257562976167934,-0.016812601344095915,0.011561171991956658,0.014610754108263471,0.0669641352458958,-0.07428496839765066,-0.035656740234972284,-1.5211688187467866e-15,0.005206431715648941,0.00232395740164675,-0.10233776922053704,0.014931442295391988,-0.015269659699808272,-0.02365694225023477,-0.03728056278266937,-0.014143589694109702,-0.008460199081967813,0.015100680769261701,0
172,3,0,16,24,15,32,19,3,3,21,-0.039919629508844895,-0.05820161604283512,-0.34266813684081465,-0.4422548491052582,0.694864288402647,0.06636838498380238,0.15126308061888868,-0.15172560207013636,-0.19827997240956743,-0.165438715907265,-0.03614442055520316,0.12525087292395237,5.498856726766097e-16,4.2413460053594935e-15,-0.01844723011990869,-0.009388848801719241,-0.052242002855586375,0.002062833348992296,-0.0014785544843958262,0.0043026998873233364,-0.0032241853971267643,-4.18189003419103e-16,0.003562515409797029,-0.0022651865610768132,-0.004698843254903633,-0.0013400481524697685,-0.0025130273786409395,0.002491183230891909,0.0006059319221726645,0.004525252130120584,-0.00408681673514739,0.012589502258458526,0.07670611888170242,-5.2191891882102937e-05,9.346753120422363,-7.266565262398217e-06,0.00034602274536155164,0.0001624210854060948,-2.1733239918830805e-06,0.00022158498177304864,0.012068983167409897,0.00014299500617198646,-0.3683703541755676,-0.0009862397564575076,-0.1299954056739807,0.0004629194736480713,-7.39077222533524e-05,0.006942818872630596,-0.003652893705293536,-0.000148076651385054,0.00015466166951227933,-8.237778092734516e-05,0.00010593491606414318,0.02474283054471016,-0.0030595131684094667,0.000516618718393147,0.0005206469213590026,-0.08991845697164536,-0.0001992203324334696,-0.00715674040839076,-0.09296423196792603,0.05178537219762802,0.013216376304626465,0.032273031771183014,0.03343376837888115,-0.3119999328678772,-0.17730122483259977,-0.6583798776034071,3.5754019915985564,0.280520063365349,0.26013006079553314,-0.48412905419351465,-0.56708165687092,-0.39582144518670515,-0.07120736862680277,-0.3222297472185528,7.0026607708791704e-15,1.380136054843175e-14,-0.07984929698538085,0.03438455647277208,-0.1097776420570313,0.01303828983887607,-0.0026329227456065403,0.025414923182708472,0.0033953373084901236,-1.2212453270876722e-15,0.004679348445763854,-0.005861277588169224,0.03610416091784466,-0.01653276834951626,0.00744025166161207,0.003303015545745029,0.010175507026280534,-0.0005616361363118059,-0.0037657182660116935,0.010736444823271895,1
143,3,0,14,3,6,52,11,6,7,37,-0.26215097319036273,-0.713840475391137,0.4962815332316804,0.08679355949928262,0.05566352556741185,0.018312684225271124,0.0316551638503047,-0.011037463070320382,-0.013244646838857238,-0.008541405349080062,-0.015717588506002182,0.021668211919778135,3.2615553418165337e-18,-1.8239745238574105e-17,-0.004477057477306617,-0.0029571065907654233,-0.026705521037797463,0.0024386844328769357,0.004223943367779341,0.0002728207396600521,-0.00732239109318857,-2.1019939847681077e-16,0.0022042904558518973,0.001200154277384986,-0.014876941036498796,-0.02055598108539257,-0.04365237624450114,0.016961151653836697,0.000725488548314924,-0.011594348853773901,-0.04531844271602762,0.0015172045001380196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14828420823134095,-0.13195379591539777,-0.08341798965031975,-0.04474165850662403,-0.09562132241697001,-0.06826733020534043,-0.06237488498691058,-0.06367794875050416,0.002704464471750597,-0.023026850933922687,-0.018121920408327278,0.010339152071102304,1.1897724610717036e-16,3.0594148998986637e-16,0.0312575629761666,-0.016812601344096758,0.011561171991957853,0.01461075410826381,0.06696413524589613,-0.07428496839765104,-0.035656740234972305,-1.1102230246251565e-15,0.005206431715648806,0.002323957401646845,-0.10233776922053729,0.014931442295391723,-0.015269659699807661,-0.02365694225023515,-0.03728056278266967,-0.014143589694109131,-0.008460199081967525,0.0151006807692614,0
257,4,0,0,27,3,19,10,3,2,14,-0.06047093878641336,-0.0585380985094122,-0.12244929184886028,-0.044932716220882976,-0.09055772891511352,-0.03235954943120262,-0.05764016791445788,-0.05783264677834877,-0.0010865224432037824,-0.01114035600386194,-0.014532771753708068,0.0014026549295783853,-4.577110729664259e-16,-1.90422329006236e-16,0.0110821300727965,0.010990216426331426,-0.0027356846032192696,0.007009585121028668,0.039597860170868346,-0.07583222260469277,-0.02346238231825666,-8.708388609252776e-16,0.006363957733150274,0.0031838364338424544,-0.11881589278971023,0.12620095740811846,0.6075851829290827,-0.27618631520357273,-0.05205944704338456,0.0005817379094509552,0.1368121881373995,-0.011702680735580931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16321645010777988,0.056986047299563164,-0.11784254965657397,-0.06630899343234248,-0.10904420297741553,-0.12178334736966183,-0.09171024894658869,-0.1297544178641298,0.01625812013037628,-0.07500319788882354,-0.030740317740006965,0.07317191375932766,9.093260952476593e-15,1.704773969221311e-14,0.08914141061428267,-0.0432685358158734,0.03042759312817355,0.024639490652485326,0.20022901778647056,-0.43690682101356443,-0.3794851119930449,-1.1296519275560968e-13,0.7456434930038376,1.4975992076078828,0.802653762517391,-0.00044268412803769784,0.03241449975619825,0.04554711306288346,0.05403264221320982,0.01918095240907688,0.009402187609880732,-0.01696684693006036,0
123,3,0,20,10,7,13,5,3,1,2,-0.05519802609307118,-0.03364752867953468,-0.15898772817174478,-0.056890672788015774,-0.11027773356737663,-0.04288260486632413,-0.07994876082438614,-0.07332653480472735,0.0028145131352130376,-0.012609213811504823,-0.014255581623688365,-0.008259582083143674,6.568293236963432e-17,1.197861936303098e-15,0.01937315644740507,0.01871385567236338,0.012084920001814142,0.009532834369317218,0.061899822377651105,-0.13567605239693153,-0.03339204817880632,-1.555368826105996e-15,0.008275663634624958,0.003912204569887105,-0.20824877229702546,0.7092030107474957,-0.4153238304951911,-0.39228687954986347,-0.18065532553613092,-0.1375967398675139,0.03007559939450412,-0.037239296580475714,3.421700057515409e-06,5.783689994132146e-05,-3.8958415871093166e-07,1.1954411149872612e-07,0.0015354302013292909,-0.0009889689972624183,3.6427359191293363e-06,0.743414580821991,0.0004759020812343806,-3.362202960488503e-06,0.0007950554136186838,-1.2459034223866183e-05,-0.001175877870991826,-6.023416790412739e-05,0.00023243261966854334,-0.003270589280873537,-0.00031559387571178377,5.229788257565815e-06,-8.516406523995101e-06,7.5493744589039125e-06,-1.6738475096644834e-05,-0.002728097839280963,-0.020226873457431793,2.877703809645027e-05,-6.0877198848174885e-05,-0.00023148443142417818,0.00011182653543073684,-0.0001147012590081431,-0.0010823863558471203,-0.004192504100501537,-0.00011697251466102898,-0.0028024709317833185,-0.16482135659838065,-0.13904364593106616,-0.09739101694545463,-0.060703234365060546,-0.1402744829071333,0.2689627778494003,0.030837934129541875,0.008185632903021519,0.11631255124914439,-0.1934378907109122,-0.011480626277661082,0.004508533917803208,6.280298919514207e-15,1.269869642825994e-14,-0.05127516744984459,-0.1965891918099371,0.033204639521407356,-0.07862823116875747,0.17192881035121735,-0.1601737314000602,-0.08130260249589347,-1.970645868709653e-15,0.015286660819654619,0.01072215540084484,-0.32480921824951836,0.06831877504685344,-0.20592450455881445,-1.003779479741141,1.1921497019502978,0.16124380252281972,0.06227048052671199,-0.08150109847236463,0
96,1,1,2,40,18,55,11,3,4,29,-0.05514376411537781,-0.033140796898116436,-0.18027521101525618,0.004657226908459102,-0.08889499268973489,-0.039791431711555046,-0.08044911111107318,-0.0677537936404994,-0.003914316470290797,-0.017795120385931548,-0.024000983534682364,0.01434982057950212,7.143596311043141e-16,5.13118976392623e-15,0.024142295665441908,0.026335314496364445,0.088848345780511,0.005220110894545919,0.0636418445203374,-0.30142011409703723,0.8022969847662417,-3.744408321980421e-15,0.03507013207863319,-0.011524795289779044,-0.30647920668781664,-0.2031989683392182,-0.04785808569683302,-0.02461991844800313,-0.028007717901945513,-0.03185371647172686,-0.010875655772820323,-0.011097491684927855,0.0011058186646550894,10.019862174987793,6.615555321332067e-05,-0.00020008922729175538,-0.6007950305938721,-0.045884452760219574,-0.0024618881288915873,-0.0010879101464524865,0.009269448928534985,0.000193676765775308,0.0004219461989123374,0.0013658534735441208,-0.0029574434738606215,-0.5316542387008667,2.98734974861145,0.006933785509318113,0.0002028136805165559,2.1036137695773505e-05,-4.800574970431626e-06,7.640279363840818e-06,1.6928615877986886e-06,-0.0005498652462847531,-0.007371213287115097,-2.2211766918189824e-05,0.00013490323908627033,0.00023226595658343285,-0.03364577889442444,0.00033316825283691287,-0.000349173613358289,1.7323737144470215,0.011945296078920364,0.010428099893033504,-0.1527348619637771,-0.13658698452770932,-0.08655963071632905,-0.04741941412571805,-0.10256525029374852,-0.07617560523972709,-0.07036062910482857,-0.07357884715403758,0.003220597794848472,-0.027463189238014683,-0.02238808314720812,0.012850971281527058,2.804463658240444e-16,6.373781041455549e-16,0.03936599002802092,-0.021338683521973198,0.014795229338233636,0.018947750378944746,0.08810339339592334,-0.10092032939198381,-0.05114532607921046,-3.858025010572419e-15,0.007829860793863068,0.003507329124990321,-0.1659735123180016,0.025729630577596807,-0.030846017213365322,-0.05032675660764974,-0.08413844316320283,-0.034040526815336564,-0.021627387294363913,0.04105856507501824,0
104,1,1,2,15,19,46,29,3,4,30,-0.556886400919992,0.7782423180038287,0.2959892189699842,-0.1243056543151369,-0.35486575802617404,1.241220947675586,0.5446157155352984,0.2395775615013823,-0.5738662944310366,0.7985345128304991,0.042137409979250647,0.02958539950541711,-1.7524507948403576e-15,-5.333934456899957e-15,-0.0951876864320719,-0.00038535941579533734,-0.007338902261353268,0.28332287121844363,-0.1334812655627653,0.19156591270328413,0.04186653275096802,1.408822801247267e-15,-0.013440659195545048,-0.017184973749628164,0.09840482506603912,-0.1421759857934365,-0.047388212108136256,-0.12684669519361735,-0.012760672531050099,-0.03095080171012584,0.008352263960229386,-0.014597393645588064,9.872244834899902,-0.0019955583848059177,-0.10005991160869598,-2.0268002117518336e-05,-0.015161045826971531,-0.004883120767772198,1.2498954674811102e-05,-0.0036507064942270517,0.002182737924158573,-0.0007133192266337574,0.4175865948200226,-0.01193477027118206,-3.0613179206848145,0.010683517903089523,-0.001007129903882742,0.02882741391658783,0.007957176305353642,-0.0002518107066862285,-0.029831763356924057,8.996531687444076e-05,-2.9893481041654013e-05,-2.4869515895843506,0.396430641412735,7.764952897559851e-06,-0.00016212573973461986,-0.04906544089317322,0.007130501791834831,1.5207393169403076,0.034906432032585144,-0.00591349508613348,-0.0017343317158520222,-0.0038581034168601036,-0.20170924452652153,0.07266804240930894,-0.15569436603809772,-0.11250577246148065,-0.2295072909291339,0.8013866881399174,0.13905728237904103,-0.13191595838218872,-1.0907457150684234,1.749812521279938,0.01139415578131209,-0.1152036520612293,-5.642920815368652e-15,-8.260420229726392e-15,0.139687445664385,0.6322204436900737,-0.13217144185429877,-1.0958473733184864,0.09953375550337931,0.045446505783455174,0.021700620712368588,0.0,0.0026651112783657163,0.01129799084204369,0.055115736762778735,0.002051697907459483,-0.00027558305895716297,-0.023812269999844038,0.053592587021733605,0.010449402648801185,0.0046834635977867365,-0.007601759809099295,1
255,4,0,0,17,19,5,7,3,3,25,-0.029193290117304992,-0.09785003416920075,-0.38785980469852027,-0.5920900489696608,0.9796335870226993,0.06789109655387636,0.016870610754178797,0.3128392075159739,0.12417832897108971,0.15967879227518741,0.13244196303781525,-0.45286875985424174,-2.160241719572427e-15,-1.7090155406531456e-14,0.0658480634946993,0.048641401185650954,0.15804429497066685,-0.013650034959775542,-0.018138263409958583,0.0003094302141276612,0.01989693002743101,2.0878940590923913e-16,-0.00016006084620426747,-0.010437678578691687,0.037377171245414904,0.017192797326922703,0.014333494966220444,-0.0040993944918210215,-0.0017782357814130185,0.006959607832246593,0.012071830407251877,0.012556386557326238,0.009177906438708305,-5.664213063028001e-07,-0.00025851314421743155,6.264222918161977e-08,2.5280471163569018e-05,-8.586901822127402e-05,6.41897344166864e-08,6.835279054939747e-05,0.0007424285286106169,2.160405711038038e-05,-0.033952467143535614,0.00019163120305165648,0.0782107412815094,-0.0003138315223623067,6.119393219705671e-05,-0.013406984508037567,-1.9497470930218697e-05,-2.2831638489151374e-05,5.621123636956327e-05,7.775856829539407e-07,-1.105988303606864e-06,-0.03115021251142025,0.0019220449030399323,2.260657765873475e-06,-1.7602171283215284e-05,-0.0010903392685577273,0.0004699041019193828,0.07259979844093323,-0.0037831426598131657,-7.074695531628095e-06,-3.118480890407227e-05,-0.00010048878903035074,-0.14828420823134125,-0.13195379591539713,-0.08341798965031999,-0.04474165850662443,-0.09562132241696986,-0.06826733020533989,-0.06237488498691086,-0.06367794875050439,0.002704464471750466,-0.02302685093392274,-0.01812192040832794,0.0103391520711005,1.2003954294741295e-16,9.348212194134806e-17,0.031257562976168,-0.016812601344096137,0.011561171991956517,0.014610754108263374,0.06696413524589614,-0.07428496839765109,-0.035656740234972596,-1.2708593144257134e-15,0.0052064317156487435,0.0023239574016470886,-0.10233776922053726,0.014931442295391834,-0.015269659699807571,-0.02365694225023513,-0.03728056278267014,-0.014143589694109303,-0.008460199081968192,0.015100680769261311,0
106,1,1,2,21,19,33,16,5,6,34,-0.02709102162623911,-0.02915663806205725,-0.1476558471225585,-0.05933760822170913,-0.11554881857484763,-0.043499497156330294,-0.08039066860595825,-0.08616399148629061,0.00717684489323666,-0.011266683040114899,-0.01604600155056092,-0.010387201498162708,1.5007447879586336e-15,2.6878327693132655e-15,0.019843049758956777,0.006258408697159346,0.015386116282824552,0.016913068221333104,0.1073955967159858,-0.3120460842855331,-0.12892039129445385,-7.328410136319724e-14,0.6715179518479485,-0.5844937135373346,0.21761502324402612,-0.08805482227040538,-0.01564777334001142,-0.027501622800337105,-0.03035325889628455,-0.015349449791542805,0.0035656797714393534,0.02051347383097276,8.211400768232124e-07,0.0017824505921453238,8.040810826059896e-07,1.8400047565592104e-06,0.00854299496859312,0.0013097496703267097,10.800155639648438,-0.0001332978717982769,0.001883948571048677,1.699645508779213e-05,7.368710794253275e-05,0.0001054474341799505,-4.7692828957224265e-05,0.0011481854598969221,0.003575927345082164,-0.0003698353539220989,6.055503035895526e-06,5.825693369843066e-05,-4.98014414915815e-05,3.3357566280756146e-05,-0.00013226023293100297,-0.00098351517226547,-0.006905290763825178,-4.806805372936651e-05,0.0002831255551427603,0.00103085208684206,-0.432939738035202,0.0037764275912195444,0.000666456064209342,-0.02624937891960144,-0.004699624143540859,-0.0019621681421995163,-0.16744127786143068,0.05836336883115269,-0.12297671525973672,-0.07642433721188378,-0.14218956457792023,0.34915353823916506,0.05401371271781776,-0.038042660636253896,-0.1867948669013026,0.2897105866252287,0.0004519614961001662,-0.0021887359845294187,2.889447405459852e-16,8.498374721940732e-17,-0.003460658038338167,-0.03157409036020747,0.010080449740767175,0.12882198886087767,-0.016029335786618467,-0.011492581001649968,-0.008564322504195986,-1.6653345369377348e-16,-0.0013480159819911246,-0.005803576695968875,-0.03653555644621704,-0.0015873839202266698,0.00027922443758896854,0.025675815952394564,-0.06142903941845817,-0.01267861549852302,-0.0059506158435874736,0.010064852206430061,0
129,3,0,10,9,13,4,6,3,3,22,0.838204785839547,0.1168582021801784,0.24868061424922902,-0.025384837395514698,-0.03409226994006659,0.00810164972964195,0.023557868073871106,-0.029556527197341302,0.012968747492918684,0.009557248816716067,0.002824856254966525,-0.00044285494084702,-8.200994973065641e-17,-3.701822895161132e-16,-0.00918967685477071,-0.030599937881179675,-0.0014090551244253984,0.004717802939148608,0.013095355031581374,-0.007102288802325803,-0.010612863530673509,1.955846580976652e-15,-0.01824560828835463,0.018610690841171618,-0.03158606175565022,-0.0002074824938876804,0.00041111905764692005,0.002482938693949211,0.009052412898324733,-0.00800921008836429,0.001742207886925689,-0.0392951034985912,0.00298074958845973,-9.035525181388948e-07,0.006878803484141827,-2.4651935603969832e-08,-1.9073257135460153e-05,-1.2169652109150775e-05,1.2936848037270465e-08,-3.4392887755529955e-05,-0.0020009896252304316,-2.4193464923882857e-05,0.06703240424394608,0.00020397915795911103,0.030157433822751045,-0.00011587333574425429,9.238585334969684e-06,-0.002154972869902849,0.00022720567358192056,-3.717483650689246e-06,-4.7193731006700546e-05,3.7365467164818256e-08,-5.504205091710901e-07,-0.00793499406427145,0.0008163944003172219,3.3875525673465745e-07,-1.3566663255915046e-05,0.25690457224845886,-1.1877118595293723e-05,0.007628181483596563,-0.1525847315788269,-0.0002504136646166444,-6.271144957281649e-05,-0.00010428556561237201,5.836710985400509,-0.09302927552319726,-0.08891321318320321,-0.34293464721622874,-0.1938656921843966,0.06538501889949037,0.061647230931127006,-0.07075965070737907,0.03549915640679966,0.03377349201696893,0.01772428346068842,-0.005306131596362123,-6.798699777552593e-16,-1.2237659599594655e-15,-0.04703388385689826,0.047284527654623675,0.026242505475597293,0.015450673605877248,0.018334840902085578,0.013499222307688592,-0.005199661943682967,4.428256540443873e-15,-0.03366299536029848,0.03928519636021453,-0.005558021666044694,-0.0441376344806521,0.005062147004123413,0.007006656446219605,0.013137479053991824,0.027047374067879947,0.010547338662085248,-0.056737375812952115,1
